year,grade,step,locality_code,annual_rate,source_url
2026,01,04,HRT,32809,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,01,05,HRT,33798,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,01,06,HRT,34378,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,01,07,HRT,35359,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,01,08,HRT,36347,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,01,09,HRT,36388,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,01,10,HRT,37310,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,01,HRT,33539,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,02,HRT,34337,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,03,HRT,35449,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,04,HRT,36388,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,05,HRT,36795,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,06,HRT,37877,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,07,HRT,38958,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,08,HRT,40040,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,09,HRT,41122,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,02,10,HRT,42204,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,01,HRT,36597,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,02,HRT,37817,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,03,HRT,39038,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,04,HRT,40258,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,05,HRT,41478,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,06,HRT,42699,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,07,HRT,43919,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,08,HRT,45140,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,09,HRT,46360,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,03,10,HRT,47580,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,01,HRT,41081,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,02,HRT,42451,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,03,HRT,43820,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,04,HRT,45190,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,05,HRT,46560,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,06,HRT,47929,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,07,HRT,49299,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,08,HRT,50669,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,09,HRT,52038,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,04,10,HRT,53408,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,01,HRT,45963,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,02,HRT,47495,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,03,HRT,49027,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,04,HRT,50559,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,05,HRT,52091,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,06,HRT,53623,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,07,HRT,55155,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,08,HRT,56687,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,09,HRT,58220,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,05,10,HRT,59752,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,01,HRT,51235,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,02,HRT,52943,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,03,HRT,54651,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,04,HRT,56359,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,05,HRT,58066,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,06,HRT,59774,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,07,HRT,61482,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,08,HRT,63190,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,09,HRT,64898,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,06,10,HRT,66605,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,01,HRT,56934,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,02,HRT,58832,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,03,HRT,60730,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,04,HRT,62628,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,05,HRT,64526,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,06,HRT,66424,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,07,HRT,68322,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,08,HRT,70220,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,09,HRT,72118,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,07,10,HRT,74016,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,01,HRT,63052,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,02,HRT,65154,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,03,HRT,67255,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,04,HRT,69357,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,05,HRT,71458,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,06,HRT,73559,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,07,HRT,75661,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,08,HRT,77762,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,09,HRT,79863,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,08,10,HRT,81965,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,01,HRT,69642,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,02,HRT,71964,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,03,HRT,74286,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,04,HRT,76608,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,05,HRT,78930,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,06,HRT,81252,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,07,HRT,83574,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,08,HRT,85896,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,09,HRT,88218,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,09,10,HRT,90540,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,01,HRT,76691,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,02,HRT,79247,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,03,HRT,81802,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,04,HRT,84358,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,05,HRT,86914,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,06,HRT,89470,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,07,HRT,92025,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,08,HRT,94581,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,09,HRT,97137,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,10,10,HRT,99693,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,01,HRT,84260,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,02,HRT,87070,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,03,HRT,89879,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,04,HRT,92688,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,05,HRT,95498,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,06,HRT,98307,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,07,HRT,101116,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,08,HRT,103926,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,09,HRT,106735,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,11,10,HRT,109545,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,01,HRT,100992,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,02,HRT,104359,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,03,HRT,107726,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,04,HRT,111092,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,05,HRT,114459,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,06,HRT,117826,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,07,HRT,121193,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,08,HRT,124559,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,09,HRT,127926,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,12,10,HRT,131293,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,01,HRT,120094,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,02,HRT,124097,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,03,HRT,128100,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,04,HRT,132104,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,05,HRT,136107,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,06,HRT,140110,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,07,HRT,144114,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,08,HRT,148117,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,09,HRT,152120,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,13,10,HRT,156124,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,01,HRT,141915,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,02,HRT,146646,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,03,HRT,151377,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,04,HRT,156108,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,05,HRT,160839,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,06,HRT,165570,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,07,HRT,170301,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,08,HRT,175032,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,09,HRT,179764,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,14,10,HRT,184495,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,01,HRT,166928,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,02,HRT,172493,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,03,HRT,178057,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,04,HRT,183622,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,05,HRT,189186,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,06,HRT,194751,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,07,HRT,197200,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,08,HRT,197200,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,09,HRT,197200,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,15,10,HRT,197200,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HAR.xml
2026,01,01,HAR,26972,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,02,HAR,27876,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,03,HAR,28773,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,04,HAR,29666,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,05,HAR,30561,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,06,HAR,31085,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,07,HAR,31973,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,08,HAR,32866,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,09,HAR,32903,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,01,10,HAR,33737,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,01,HAR,30327,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,02,HAR,31048,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,03,HAR,32054,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,04,HAR,32903,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,05,HAR,33271,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,06,HAR,34249,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,07,HAR,35227,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,08,HAR,36205,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,09,HAR,37183,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,02,10,HAR,38161,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,01,HAR,33092,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,02,HAR,34195,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,03,HAR,35299,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,04,HAR,36402,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,05,HAR,37506,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,06,HAR,38609,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,07,HAR,39713,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,08,HAR,40816,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,09,HAR,41920,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,03,10,HAR,43023,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,01,HAR,37146,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,02,HAR,38385,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,03,HAR,39623,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,04,HAR,40862,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,05,HAR,42100,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,06,HAR,43339,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,07,HAR,44577,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,08,HAR,45816,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,09,HAR,47054,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,04,10,HAR,48293,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,01,HAR,41560,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,02,HAR,42946,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,03,HAR,44331,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,04,HAR,45717,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,05,HAR,47102,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,06,HAR,48487,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,07,HAR,49873,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,08,HAR,51258,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,09,HAR,52644,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,05,10,HAR,54029,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,01,HAR,46328,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,02,HAR,47872,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,03,HAR,49417,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,04,HAR,50961,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,05,HAR,52505,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,06,HAR,54049,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,07,HAR,55593,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,08,HAR,57138,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,09,HAR,58682,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,06,10,HAR,60226,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,01,HAR,51481,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,02,HAR,53198,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,03,HAR,54914,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,04,HAR,56630,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,05,HAR,58346,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,06,HAR,60063,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,07,HAR,61779,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,08,HAR,63495,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
2026,07,09,HAR,65211,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/HB.xml
